bootstrap,treedepth,Phylum,Class,Order,Family,Genus,Species,Phylum_scaledcumsum,Class_scaledcumsum,Order_scaledcumsum,Family_scaledcumsum,Genus_scaledcumsum,Species_scaledcumsum
1,22.060606060606062,1.1351906562540037e-5,1.9000346018149816e-5,3.205647789653043e-5,4.210490127298794e-5,4.7129851908578324e-5,2.9385552475430304e-6,0.9999788598176883,0.9999486469423424,0.999842946571951,0.9997399842255198,0.9992239345904431,0.9938813197876714
1,22.343434343434343,1.2442370976084582e-5,1.9947047006696472e-5,3.38448927896251e-5,3.7693408325337185e-5,4.287411360877694e-5,2.4503434767330907e-6,0.9999823024278515,0.9999565554449551,0.99986929170647,0.9997802120528305,0.9993294373976986,0.9953612013032016
1,22.626262626262626,1.3029956713817015e-5,1.9479385649889824e-5,3.146398011766305e-5,3.656932876122676e-5,4.286890772802962e-5,3.4094845317392828e-6,0.9999859076138321,0.9999642785315983,0.9998937835195733,0.9998192402200256,0.9994349273945429,0.9974203547173727
1,22.90909090909091,1.2219319864059663e-5,1.9468190355698134e-5,3.349782571873683e-5,3.970144369265516e-5,4.954421274918838e-5,4.271093893274395e-6,0.9999892885092283,0.9999719971795888,0.9999198584943157,0.9998616110984314,0.9995568436999388,0.9999998759003286
1,23.19191919191919,7.537417497038845e-6,1.1148615867206946e-5,1.8089596355991278e-5,1.9917717700476678e-5,2.837397390460794e-5,2.940662004267264e-11,0.9999913739951962,0.9999764173254724,0.999933939580415,0.9998828680381372,0.9996266651760688,0.9999998936604155
1,23.474747474747474,5.855853158820423e-6,1.0673637330371744e-5,1.5743926217587356e-5,2.1948316642358967e-5,2.730752476001741e-5,3.371101821628662e-11,0.9999929942185152,0.9999806491543084,0.9999461947781677,0.9999062921096361,0.9996938623792034,0.9999999140201378
1,23.757575757575758,6.3685675214530946e-6,1.1024387446489925e-5,1.5738182821051216e-5,2.1961493126679277e-5,2.5166356321038724e-5,3.7137646202636126e-11,0.9999947563019087,0.9999850200467466,0.9999584455052147,0.9999297302435761,0.9997557906855119,0.9999999364493672
1,24.04040404040404,4.024551848114122e-6,5.16331885369592e-6,7.604582431014473e-6,1.017906315463335e-5,1.3883426002562343e-5,1.7067880339312683e-11,0.9999958698326917,0.9999870671728516,0.9999643649728388,0.9999405937237696,0.9997899544336178,0.9999999467574897
1,24.32323232323232,1.9023637489734568e-6,6.8081876532510854e-6,8.680995808252323e-6,8.375385821060566e-6,1.12951678273715e-5,1.799664502708312e-11,0.9999963961870971,0.9999897664480789,0.9999711223292218,0.9999495322514709,0.9998177491053651,0.9999999576265383
1,24.606060606060606,2.195633432844346e-6,4.92734660045846e-6,8.871476820992985e-6,1.1537021002733239e-5,1.6218682887488012e-5,1.529238928955727e-11,0.999997003684654,0.9999917200171186,0.9999780279575446,0.9999618449955076,0.9998576593549444,0.9999999668623555
1,24.88888888888889,3.5845548859159138e-6,5.278813948850214e-6,6.3300936059274004e-6,9.499228740439403e-6,1.5603951952190137e-5,1.468919269261102e-11,0.9999979954751339,0.999993812934125,0.9999829553529009,0.9999719829307682,0.9998960569006118,0.9999999757338729
1,25.171717171717173,9.512257208577068e-7,3.285950417597494e-6,3.7965361268099684e-6,2.0368870755210766e-6,6.657032842079941e-6,6.830546788990158e-12,0.9999982586644681,0.9999951157308474,0.999985910606906,0.9999741567734947,0.9999124382457573,0.999999979859172
1,25.454545454545453,8.78226790401726e-7,2.3459926487556793e-6,5.975746809161464e-6,5.655830684361818e-6,7.231122341768564e-6,6.5644571348817335e-12,0.9999985016561359,0.9999960458579478,0.9999905621758891,0.9999801928893616,0.9999302322860871,0.9999999838237668
1,25.737373737373737,1.7563555733124403e-6,1.2911749450728038e-6,3.2558913535818412e-6,4.749984067770052e-6,6.653783530194413e-6,7.91233257298879e-12,0.9999989876123543,0.9999965577763497,0.9999930965876901,0.999985262251547,0.9999466056354632,0.9999999886024088
1,26.02020202020202,8.049684733224538e-7,1.0557898175722613e-6,9.045091105275294e-7,2.716400357705151e-6,2.3151744505851835e-6,7.433740648325922e-12,0.9999992103345873,0.9999969763704667,0.9999938006647968,0.9999881612964822,0.9999523027189308,0.9999999930920062
1,26.303030303030305,6.584355063399272e-7,1.876859096805461e-6,1.9910236343234633e-6,2.037764159204536e-6,4.047272065859503e-6,3.992870189215361e-12,0.9999993925134315,0.9999977204979089,0.9999953504934757,0.9999903360752654,0.9999622620750256,0.9999999955034945
1,26.585858585858585,6.584268392728632e-7,1.7597878211317308e-6,1.6288182907442383e-6,1.8109957975187552e-6,4.0497061411307045e-6,2.945176613981977e-12,0.9999995746898779,0.9999984182095341,0.9999966183786257,0.9999922688382986,0.99997222742079,0.9999999972822299
1,26.86868686868687,5.122596048456884e-7,1.642631686504803e-6,1.6287005919768394e-6,2.2642013353668666e-6,5.209986868266736e-6,2.095607284165364e-12,0.9999997164241282,0.9999990694716974,0.9999978861721582,0.9999946852793783,0.9999850479363435,0.999999998547869
1,27.151515151515152,3.6598549835176186e-7,9.385758710789283e-7,1.4485412745124382e-6,1.8103775867583938e-6,1.7349652128781368e-6,1.2914582733303606e-12,0.9999998176866125,0.9999994415934319,0.9999990137282408,0.9999966173826336,0.9999893172654337,0.9999999993278433
1,27.434343434343436,2.1960256957331836e-7,4.6938031339482933e-7,7.240958268261988e-7,2.0368136097459466e-6,2.315289115307345e-6,0.0,0.9999998784472215,0.9999996276909245,0.9999995773702084,0.9999987911469547,0.9999950146310633,0.9999999993278433
1,27.717171717171716,4.3931920590267737e-7,9.390483877713685e-7,5.429412393287425e-7,1.1326933242461479e-6,2.0259486901916257e-6,1.112936809767942e-12,1.0,1.0,1.0,1.0,1.0,1.0
1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2828282828282828,0.0018547101189198,0.0014139638715775504,0.000657818671686683,0.0003743075838922305,0.0001621672636266669,9.69751170476485e-8,0.0005131770509090869,0.0005603781206728827,0.0005121005266021083,0.00039935456737548864,0.00039874588166180573,6.065084311834399e-5
2,0.5656565656565656,0.0018506535400051316,0.001398946166798365,0.0006610642801949118,0.00037839009820717084,0.00016683140327278245,8.522758165874222e-9,0.0010252316928859241,0.0011148044675061758,0.0010267277036289401,0.00080306483260004,0.00080896020913562,6.598120501107611e-5
2,0.8484848484848485,0.001844160111196258,0.001421001211221573,0.0006569907387263263,0.0003819564091137595,0.00015793542306685726,9.358766817069153e-9,0.0015354896774700867,0.0016779716065150464,0.0015381836986553443,0.0012105800502501271,0.001197300606007609,7.183442917088122e-5
2,1.1313131313131313,0.0945831568590001,0.04657633259994309,0.016124327206821,0.007887557574464799,0.0026043568953446616,3.4665233824560104e-6,0.027705566072395976,0.02013697063388852,0.014090695217590536,0.009625937575323856,0.007601038100073843,0.0022398912692787
2,1.4141414141414141,0.0944786603535348,0.046536100731936925,0.016197823208932816,0.007836951239700629,0.0026201907263008195,3.7334752460704834e-6,0.05384672948088913,0.03858002508231083,0.02670042211061675,0.017987302416850936,0.01404370869779799,0.004574906975672554
2,1.696969696969697,0.09459011684507512,0.04653348627147835,0.016200817752864527,0.007821892314733292,0.002626496862456751,3.0252733861368952e-6,0.08001873162426051,0.05702204337523596,0.0393124802046112,0.026332600657741886,0.020501885173620723,0.006466994215356266
2,1.97979797979798,0.09444009727347003,0.04654262044477531,0.01611339501562692,0.007817204281692636,0.002594759630020649,3.5024772115921365e-6,0.10614922507010034,0.07546768169761796,0.051856481200649486,0.034672897163462724,0.026882024378256757,0.00865753754598688
2,2.2626262626262625,0.24892881286565405,0.12773487617749713,0.04002225872221199,0.018291763648403014,0.005821304298387897,8.337890464726883e-6,0.17502497701083808,0.1260912027758956,0.08301312154790386,0.05418866353501955,0.041195770956765576,0.013872278212560265
2,2.5454545454545454,0.24854307522155272,0.12789971410836942,0.03996454021700779,0.018274778970096994,0.005799880336437857,8.775166333019335e-6,0.24379399976268248,0.17678005195185287,0.11412482903116096,0.07368630868983163,0.05545683910680856,0.019360502953138035
2,2.8282828282828283,0.24866729336102733,0.1278839474534882,0.040004910949720696,0.018274064833218473,0.005837034703622734,9.252311954810466e-6,0.31259739225125005,0.22746265253220646,0.14526796443577608,0.09318319192093058,0.06980926448006293,0.025147147382527723
2,3.111111111111111,0.2266964261443869,0.12293020327286241,0.0415020343039304,0.02177955695553252,0.007141159897635252,8.866797816031724e-6,0.3753216973777897,0.27618199937600163,0.17757658463289988,0.1164201390732243,0.08736834536845904,0.03069268091395908
2,3.393939393939394,0.2267415791090298,0.12279645873517253,0.041365086585665956,0.021726259811397974,0.007104661775390819,9.872951359957138e-6,0.43805849581258205,0.3248483409668427,0.20977859338577817,0.13960022267571526,0.10483768264517984,0.036867489898758564
2,3.676767676767677,0.2265675682354511,0.12282838260838724,0.04148936503997269,0.021813102861374556,0.007151988835408962,8.033429532205982e-6,0.5007471474313204,0.3735273345358822,0.24207735077872258,0.16287296047530353,0.12242339032768637,0.04189181251979438
2,3.95959595959596,0.22696551864098535,0.12294267967739736,0.041504355292515616,0.021728378671812876,0.007184512787928199,1.1100129028163153e-5,0.5635459073701876,0.4222516259926668,0.27438777782555723,0.18605530472283813,0.14008906971244883,0.048834131382371346
2,4.242424242424242,0.18141358564138121,0.0897833185696324,0.04682346724240338,0.024332789840891433,0.007580320491811454,1.2955862904451276e-5,0.6137409690806978,0.45783429422003236,0.3108390420785004,0.2120163356453259,0.15872798307997615,0.05693707605935022
2,4.525252525252525,0.18144711631624233,0.08966913317904557,0.04680407684513327,0.02415125661030776,0.007676044355010736,1.2449864640051711e-5,0.6639453083449695,0.4933717088197264,0.34727521124053107,0.23778368594822757,0.17760226760302442,0.06472355582979876
